position_error,time
0.025385,66.665869
0.027462,66.694556
0.024255,66.743832
0.019936,66.814449
0.046602,66.840121
0.066274,66.92404
0.074414,66.945163
0.148056,67.01481
0.054981,67.050979
0.125597,67.100464
0.085328,67.142284
0.148352,67.212504
0.142584,67.249631
0.08143,67.316775
0.130091,67.346997
0.155457,67.392628
0.153341,67.443251
0.173374,67.492792
0.116718,67.565732
0.159147,67.603585
0.091712,67.654923
0.132374,67.692884
0.049546,67.751479
0.069635,67.821234
0.04268,67.846929
0.066567,67.897205
0.06029,67.947459
0.016963,67.99931
0.082991,68.046804
0.110086,68.115522
0.041173,68.153339
0.010231,68.201142
0.037048,68.275892
0.073731,68.30294
0.015264,68.373415
0.061094,68.401353
0.068277,68.449285
0.053819,68.499395
0.054948,68.570493
0.138144,68.60626
0.13025,68.656408
0.102624,68.696682
0.095306,68.756345
0.085399,68.817639
0.070644,68.858918
0.125867,68.920432
0.104498,68.956457
0.13381,69.01408
0.135658,69.067884
0.107364,69.110087
0.077631,69.163114
0.06376,69.213573
0.059366,69.278143
0.020457,69.30878
0.057837,69.353968
0.060109,69.404039
0.056301,69.474182
0.05239,69.499946
0.056709,69.572011
0.050082,69.607911
0.042947,69.657929
0.035479,69.728154
0.0407,69.75403
0.027921,69.821751
0.033403,69.857605
0.032525,69.931854
0.044089,69.957663
0.0394,70.029122
0.057206,70.05497
0.046753,70.105248
0.053897,70.155425
0.062569,70.228489
0.083642,70.268016
0.088106,70.3238
0.096017,70.368798
0.091634,70.410415
0.101586,70.461498
0.096068,70.527656
0.12326,70.553571
0.11086,70.626062
0.118143,70.666005
0.14837,70.701971
0.090608,70.751872
0.153845,70.827899
0.180367,70.856394
0.181283,70.904074
0.178478,70.971918
0.167713,71.008224
0.156419,71.057612
0.157485,71.112659
0.170138,71.178532
0.157682,71.221506
0.139135,71.257154
0.183945,71.326178
0.169687,71.36183
0.175182,71.43349
0.173377,71.459493
0.180961,71.528666
0.18445,71.5545
0.195448,71.631016
0.198038,71.656704
0.214928,71.728129
0.204396,71.753684
0.196156,71.804057
0.191253,71.878795
0.193279,71.93476
0.208756,71.960735
0.191797,72.010518
0.199214,72.062961
0.19711,72.122474
0.193328,72.182662
0.191529,72.208452
0.188188,72.258441
0.192009,72.315395
0.201206,72.37966
0.190495,72.406531
0.226054,72.455646
0.227065,72.527687
0.195736,72.56544
0.212177,72.634639
0.210614,72.675972
0.20812,72.711768
0.21398,72.762777
0.217766,72.833992
0.146868,72.870977
